Path,Name,Extension,TrackedState,ItemType,LayerZone,FeatureDomain,ApparentResponsibility,FrameworkToolOwnership,RuntimeRelevance,TestRelevance,ScriptOperationalRelevance,DocumentationHistoryRelevance,InitialClassification,Confidence,NeedsDeeperTrace,Notes
"backend/development/node_modules/tslib/CopyrightNotice.txt","CopyrightNotice.txt",".txt","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/LICENSE.txt","LICENSE.txt",".txt","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/SECURITY.md","SECURITY.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/modules/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/modules/index.js","index.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/modules/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.d.ts","tslib.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.es6.html","tslib.es6.html",".html","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.es6.js","tslib.es6.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.es6.mjs","tslib.es6.mjs",".mjs","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.html","tslib.html",".html","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/tslib/tslib.js","tslib.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/agent.d.ts","agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/api.d.ts","api.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/balanced-pool.d.ts","balanced-pool.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/cache-interceptor.d.ts","cache-interceptor.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/cache.d.ts","cache.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/client-stats.d.ts","client-stats.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/client.d.ts","client.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/connector.d.ts","connector.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/content-type.d.ts","content-type.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/cookies.d.ts","cookies.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/diagnostics-channel.d.ts","diagnostics-channel.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/dispatcher.d.ts","dispatcher.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/dispatcher1-wrapper.d.ts","dispatcher1-wrapper.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/env-http-proxy-agent.d.ts","env-http-proxy-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/errors.d.ts","errors.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/eventsource.d.ts","eventsource.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/fetch.d.ts","fetch.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/formdata.d.ts","formdata.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/global-dispatcher.d.ts","global-dispatcher.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/global-origin.d.ts","global-origin.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/h2c-client.d.ts","h2c-client.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/handlers.d.ts","handlers.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/header.d.ts","header.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/index.d.ts","index.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/interceptors.d.ts","interceptors.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-agent.d.ts","mock-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-call-history.d.ts","mock-call-history.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-client.d.ts","mock-client.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-errors.d.ts","mock-errors.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-interceptor.d.ts","mock-interceptor.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/mock-pool.d.ts","mock-pool.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/patch.d.ts","patch.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/pool-stats.d.ts","pool-stats.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/pool.d.ts","pool.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/proxy-agent.d.ts","proxy-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/readable.d.ts","readable.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/retry-agent.d.ts","retry-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/retry-handler.d.ts","retry-handler.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/round-robin-pool.d.ts","round-robin-pool.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/snapshot-agent.d.ts","snapshot-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/socks5-proxy-agent.d.ts","socks5-proxy-agent.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/util.d.ts","util.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/utility.d.ts","utility.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/webidl.d.ts","webidl.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/undici-types/websocket.d.ts","websocket.d.ts",".ts","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/webidl-conversions/LICENSE.md","LICENSE.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/webidl-conversions/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/webidl-conversions/lib/index.js","index.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/webidl-conversions/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/LICENSE.txt","LICENSE.txt",".txt","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/lib/URL-impl.js","URL-impl.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/lib/URL.js","URL.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/lib/public-api.js","public-api.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/lib/url-state-machine.js","url-state-machine.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/lib/utils.js","utils.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/whatwg-url/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/dist/wmf.js","wmf.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/dist/wmf.js.map","wmf.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/dist/wmf.node.js","wmf.node.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/dist/wmf.node.js.map","wmf.node.js.map",".map","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/wmf/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/word/CONTRIBUTING.md","CONTRIBUTING.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/word/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/word/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/word/package.json","package.json",".json","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/word/word.js","word.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/LICENSE","LICENSE","","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/README.md","README.md",".md","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/browser.js","browser.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/index.js","index.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/buffer-util.js","buffer-util.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/constants.js","constants.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/event-target.js","event-target.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
"backend/development/node_modules/ws/lib/extension.js","extension.js",".js","TRACKED","FRAMEWORK_FILE","GENERATED","migration","Development helper npm module (e.g. pg, xlsx) for database bootstrapping","npm","NO","NO","YES","NO","FRAMEWORK / GENERATED","HIGH","YES","Tracked node_modules in backend/development"
