SourceFile,SourceType,SourceFeatureDomain,DependencyFile,DependencyType,ImportedOrUsedSymbol,DirectOrIndirect,RuntimeTestOrBoth,ReachabilitySource,Roles,SharedAcrossFeatures,EvidencePattern,InitialDependencyStatus,Confidence,Notes
"frontend/src/pages/personnel/organization-moderator/OrganizationModeratorDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/organization-moderator/certificates/DigitalCertificatesWorkspace.jsx","PAGE_USAGE","DigitalCertificatesWorkspace","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/organization-moderator/OrganizationModeratorDashboardPage.jsx:46 -> import from './certificates/DigitalCertificatesWorkspace'","ACTIVE-DEPENDENCY","HIGH","Direct local import of DigitalCertificatesWorkspace.jsx"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/PersonnelSubmissionModal.jsx","PAGE_USAGE","PersonnelSubmissionModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:3 -> import from './modals/PersonnelSubmissionModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelSubmissionModal.jsx"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/RichAchievementSearchBar.jsx","PAGE_USAGE","RichAchievementSearchBar","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:4 -> import from './RichAchievementSearchBar'","ACTIVE-DEPENDENCY","HIGH","Direct local import of RichAchievementSearchBar.jsx"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/AchievementPopoverMenu.jsx","PAGE_USAGE","AchievementPopoverMenu","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:5 -> import from './AchievementPopoverMenu'","ACTIVE-DEPENDENCY","HIGH","Direct local import of AchievementPopoverMenu.jsx"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/AchievementPreviewModal.jsx","PAGE_USAGE","AchievementPreviewModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:6 -> import from './modals/AchievementPreviewModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of AchievementPreviewModal.jsx"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/usePersonnelAchievements.js","HOOK_USAGE","usePersonnelAchievements","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:7 -> import from '../../hooks/usePersonnelAchievements'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of usePersonnelAchievements.js"
"frontend/src/pages/personnel/PersonnelAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/services/authService.js","SERVICE_USAGE","{ getCurrentUser }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelAchievementsPage.jsx:34 -> import from '../../services/authService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of authService.js"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/modals/DigitalBarcodeIDCardModal.jsx","PAGE_USAGE","DigitalBarcodeIDCardModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:3 -> import from '../student/modals/DigitalBarcodeIDCardModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of DigitalBarcodeIDCardModal.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/EditBasicInfoModal.jsx","PAGE_USAGE","EditBasicInfoModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:4 -> import from './modals/EditBasicInfoModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of EditBasicInfoModal.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/PersonnelSubmissionModal.jsx","PAGE_USAGE","PersonnelSubmissionModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:5 -> import from './modals/PersonnelSubmissionModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelSubmissionModal.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx","PAGE_USAGE","CoordinatorDashboardPage","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:6 -> import from './program-coordinator/CoordinatorDashboardPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of CoordinatorDashboardPage.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/organization-moderator/OrganizationModeratorDashboardPage.jsx","PAGE_USAGE","OrganizationModeratorDashboardPage","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:7 -> import from './organization-moderator/OrganizationModeratorDashboardPage'","ACTIVE-DEPENDENCY","HIGH","Direct local import of OrganizationModeratorDashboardPage.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/services/authService.js","SERVICE_USAGE","{ getCurrentUser }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:28 -> import from '../../services/authService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of authService.js"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/context/AuthContext.jsx","CONTEXT_USAGE","{ useAuth }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:29 -> import from '../../context/AuthContext'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of AuthContext.jsx"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/usePersonnelPortfolio.js","HOOK_USAGE","{ usePersonnelPortfolio }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:30 -> import from '../../hooks/usePersonnelPortfolio'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of usePersonnelPortfolio.js"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/controllers/PersonnelDashboardController.js","CONTROLLER_USAGE","PersonnelDashboardController","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:31 -> import from '../../controllers/PersonnelDashboardController'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of PersonnelDashboardController.js"
"frontend/src/pages/personnel/PersonnelDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelDashboardPage.jsx:32 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx","SOURCE_FILE","pages","frontend/src/hooks/useTheme.js","HOOK_USAGE","useTheme","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx:2 -> import from '../../hooks/useTheme'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useTheme.js"
"frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx:3 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:2 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/EditBasicInfoModal.jsx","PAGE_USAGE","EditBasicInfoModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:4 -> import from './modals/EditBasicInfoModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of EditBasicInfoModal.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/models/RankingCriteriaModel.js","MODEL_USAGE","RankingCriteriaModel","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:5 -> import from '../../models/RankingCriteriaModel.js'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of RankingCriteriaModel.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/controllers/SecurityController.js","CONTROLLER_USAGE","SecurityController","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:6 -> import from '../../controllers/SecurityController.js'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of SecurityController.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/controllers/OcrScanController.js","CONTROLLER_USAGE","OcrScanController","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:7 -> import from '../../controllers/OcrScanController.js'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of OcrScanController.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/usePersonnelPortfolio.js","HOOK_USAGE","{ usePersonnelPortfolio }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:8 -> import from '../../hooks/usePersonnelPortfolio'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of usePersonnelPortfolio.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/services/authService.js","SERVICE_USAGE","{ getCurrentUser }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:9 -> import from '../../services/authService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of authService.js"
"frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx","SOURCE_FILE","pages","frontend/src/context/AuthContext.jsx","CONTEXT_USAGE","{ useAuth }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioEditPage.jsx:10 -> import from '../../context/AuthContext'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of AuthContext.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioForm.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/PortfolioSummaryCard.jsx","PAGE_USAGE","PortfolioSummaryCard","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioForm.jsx:3 -> import from './PortfolioSummaryCard'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PortfolioSummaryCard.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioForm.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx","PAGE_USAGE","PersonnelPortfolioBookletModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioForm.jsx:4 -> import from './PersonnelPortfolioBookletModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelPortfolioBookletModal.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioForm.jsx","SOURCE_FILE","pages","frontend/src/models/RankingCriteriaModel.js","MODEL_USAGE","RankingCriteriaModel","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioForm.jsx:5 -> import from '../../models/RankingCriteriaModel.js'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of RankingCriteriaModel.js"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/modals/ExportPortfolioPreviewModal.jsx","PAGE_USAGE","ExportPortfolioPreviewModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:3 -> import from '../student/modals/ExportPortfolioPreviewModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of ExportPortfolioPreviewModal.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/modals/EditBasicInfoModal.jsx","PAGE_USAGE","EditBasicInfoModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:4 -> import from './modals/EditBasicInfoModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of EditBasicInfoModal.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/PersonnelPortfolioBookletModal.jsx","PAGE_USAGE","PersonnelPortfolioBookletModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:5 -> import from './PersonnelPortfolioBookletModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of PersonnelPortfolioBookletModal.jsx"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/services/authService.js","SERVICE_USAGE","{ getCurrentUser }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:35 -> import from '../../services/authService'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of authService.js"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/usePersonnelPortfolio.js","HOOK_USAGE","{ usePersonnelPortfolio }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:36 -> import from '../../hooks/usePersonnelPortfolio'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of usePersonnelPortfolio.js"
"frontend/src/pages/personnel/PersonnelPortfolioPage.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PersonnelPortfolioPage.jsx:37 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/personnel/PortfolioSummaryCard.jsx","SOURCE_FILE","pages","frontend/src/utils/personnelPlacement.js","UTILITY_USAGE","{ formatPersonnelPlacement }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/PortfolioSummaryCard.jsx:2 -> import from '../../utils/personnelPlacement'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of personnelPlacement.js"
"frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useVerification.js","HOOK_USAGE","{ useVerification }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx:4 -> import from '../../../hooks/useVerification'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useVerification.js"
"frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useStudentRoster.js","HOOK_USAGE","{ useStudentRoster }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx:5 -> import from '../../../hooks/useStudentRoster'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useStudentRoster.js"
"frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/personnel/program-coordinator/CoordinatorMetricsSidebar.jsx","PAGE_USAGE","CoordinatorMetricsSidebar","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","NO","frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx:6 -> import from './CoordinatorMetricsSidebar'","ACTIVE-DEPENDENCY","HIGH","Direct local import of CoordinatorMetricsSidebar.jsx"
"frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/utils/verificationMetrics.js","UTILITY_USAGE","{ calculateAverageReviewTime }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","personnel, dean, program_coordinator, organization_moderator","YES","frontend/src/pages/personnel/program-coordinator/CoordinatorDashboardPage.jsx:7 -> import from '../../../utils/verificationMetrics'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of verificationMetrics.js"
"frontend/src/pages/student/modals/ExportPortfolioPreviewModal.jsx","SOURCE_FILE","pages","frontend/src/services/portfolioPdfGenerator.js","SERVICE_USAGE","{ generatePortfolioPdf }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/modals/ExportPortfolioPreviewModal.jsx:21 -> import from '../../../services/portfolioPdfGenerator'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of portfolioPdfGenerator.js"
"frontend/src/pages/student/StudentAchievementPopoverMenu.jsx","SOURCE_FILE","pages","frontend/src/components/ui/dropdown-menu.jsx","COMPONENT_USAGE","{ DropdownMenuContent, DropdownMenuItem, DropdownMenuLabel, DropdownMenuSeparator }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementPopoverMenu.jsx:14 -> import from '../../components/ui/dropdown-menu'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of dropdown-menu.jsx"
"frontend/src/pages/student/StudentAchievementPopoverMenu.jsx","SOURCE_FILE","pages","frontend/src/components/ui/badge.jsx","COMPONENT_USAGE","{ Badge }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementPopoverMenu.jsx:15 -> import from '../../components/ui/badge'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of badge.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/modals/AchievementSubmissionModal.jsx","PAGE_USAGE","AchievementSubmissionModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","NO","frontend/src/pages/student/StudentAchievementsPage.jsx:3 -> import from './modals/AchievementSubmissionModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of AchievementSubmissionModal.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/StudentAchievementPopoverMenu.jsx","PAGE_USAGE","StudentAchievementPopoverMenu","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","NO","frontend/src/pages/student/StudentAchievementsPage.jsx:4 -> import from './StudentAchievementPopoverMenu'","ACTIVE-DEPENDENCY","HIGH","Direct local import of StudentAchievementPopoverMenu.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/modals/StudentAchievementPreviewModal.jsx","PAGE_USAGE","StudentAchievementPreviewModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","NO","frontend/src/pages/student/StudentAchievementsPage.jsx:5 -> import from './modals/StudentAchievementPreviewModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of StudentAchievementPreviewModal.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/hooks/useStudentAchievements.js","HOOK_USAGE","useStudentAchievements","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:6 -> import from '../../hooks/useStudentAchievements'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of useStudentAchievements.js"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/card.jsx","COMPONENT_USAGE","{ Card, CardHeader, CardTitle, CardContent }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:7 -> import from '../../components/ui/card'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of card.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/badge.jsx","COMPONENT_USAGE","{ Badge }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:8 -> import from '../../components/ui/badge'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of badge.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/button.jsx","COMPONENT_USAGE","{ Button }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:9 -> import from '../../components/ui/button'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of button.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/input.jsx","COMPONENT_USAGE","{ Input }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:10 -> import from '../../components/ui/input'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of input.jsx"
"frontend/src/pages/student/StudentAchievementsPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/select.jsx","COMPONENT_USAGE","{ Select, SelectItem }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentAchievementsPage.jsx:11 -> import from '../../components/ui/select'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of select.jsx"
"frontend/src/pages/student/StudentDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/pages/student/modals/DigitalBarcodeIDCardModal.jsx","PAGE_USAGE","DigitalBarcodeIDCardModal","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","NO","frontend/src/pages/student/StudentDashboardPage.jsx:3 -> import from './modals/DigitalBarcodeIDCardModal'","ACTIVE-DEPENDENCY","HIGH","Direct local import of DigitalBarcodeIDCardModal.jsx"
"frontend/src/pages/student/StudentDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/avatar.jsx","COMPONENT_USAGE","{ Avatar, AvatarImage, AvatarFallback, AvatarBadge }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentDashboardPage.jsx:4 -> import from '../../components/ui/avatar'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of avatar.jsx"
"frontend/src/pages/student/StudentDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/card.jsx","COMPONENT_USAGE","{ Card, CardHeader, CardTitle, CardDescription, CardContent }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentDashboardPage.jsx:5 -> import from '../../components/ui/card'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of card.jsx"
"frontend/src/pages/student/StudentDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/badge.jsx","COMPONENT_USAGE","{ Badge }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentDashboardPage.jsx:6 -> import from '../../components/ui/badge'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of badge.jsx"
"frontend/src/pages/student/StudentDashboardPage.jsx","SOURCE_FILE","pages","frontend/src/components/ui/button.jsx","COMPONENT_USAGE","{ Button }","DIRECT","RUNTIME","REACT_ROUTER / COMPONENT_TREE","student","YES","frontend/src/pages/student/StudentDashboardPage.jsx:7 -> import from '../../components/ui/button'","ACTIVE-SHARED-DEPENDENCY","HIGH","Direct local import of button.jsx"
